ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSO,FASCIAETA,ALUNNI
202021,AP1M001005,SCUOLA SECONDARIA I GRADO,1,11 anni,12
202021,TV1MRF500I,SCUOLA SECONDARIA I GRADO,3,13 anni,10
202021,TV1M001005,SCUOLA SECONDARIA I GRADO,3,13 anni,28
202021,RM1M2E5007,SCUOLA SECONDARIA I GRADO,3,13 anni,7
202021,MB1M009008,SCUOLA SECONDARIA I GRADO,2,11 anni,2
202021,MI1MP35007,SCUOLA SECONDARIA I GRADO,1,11 anni,25
202021,VA1M00800D,SCUOLA SECONDARIA I GRADO,2,12 anni,79
202021,CT1M00700N,SCUOLA SECONDARIA I GRADO,2,> di 13 anni,2
202021,AN1M00200A,SCUOLA SECONDARIA I GRADO,3,12 anni,2
202021,MI1M08000T,SCUOLA SECONDARIA I GRADO,3,13 anni,110
202021,MI1M03000R,SCUOLA SECONDARIA I GRADO,1,12 anni,1
202021,RM1M079006,SCUOLA SECONDARIA I GRADO,1,11 anni,42
202021,SA1M012007,SCUOLA SECONDARIA I GRADO,2,12 anni,10
202021,MI1M05300D,SCUOLA SECONDARIA I GRADO,2,13 anni,3
202021,VR1M02900L,SCUOLA SECONDARIA I GRADO,2,13 anni,2
202021,TO1M039007,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,2
202021,FI1M01600X,SCUOLA SECONDARIA I GRADO,1,11 anni,41
202021,BG1M01800G,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,3
202021,PR1M00500L,SCUOLA SECONDARIA I GRADO,3,12 anni,2
202021,MI1M04600A,SCUOLA SECONDARIA I GRADO,3,13 anni,35
202021,RM1M04700P,SCUOLA SECONDARIA I GRADO,1,11 anni,18
202021,NA1M003002,SCUOLA SECONDARIA I GRADO,2,12 anni,45
202021,MI1M06000L,SCUOLA SECONDARIA I GRADO,2,11 anni,2
202021,FI1M029002,SCUOLA SECONDARIA I GRADO,3,12 anni,3
202021,NA1M060006,SCUOLA SECONDARIA I GRADO,1,11 anni,7
202021,CA1M01200C,SCUOLA SECONDARIA I GRADO,1,12 anni,1
202021,NA1M059002,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,3
202021,VE1M6Q5004,SCUOLA SECONDARIA I GRADO,2,12 anni,28
202021,RM1M02700D,SCUOLA SECONDARIA I GRADO,1,11 anni,16
202021,NA1MT6500T,SCUOLA SECONDARIA I GRADO,1,13 anni,1
202021,RM1M11200L,SCUOLA SECONDARIA I GRADO,2,11 anni,2
202021,RA1M00200R,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,3
202021,BS1M013001,SCUOLA SECONDARIA I GRADO,1,11 anni,59
202021,TO1M020006,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,VR1M00900B,SCUOLA SECONDARIA I GRADO,1,12 anni,1
202021,CR1M00200X,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,2
202021,FE1MFE500C,SCUOLA SECONDARIA I GRADO,1,11 anni,21
202021,LE1M00300G,SCUOLA SECONDARIA I GRADO,3,12 anni,3
202021,BG1M9L500G,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,2
202021,BS1M00800D,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,2
202021,RM1M003001,SCUOLA SECONDARIA I GRADO,2,11 anni,6
202021,MB1M018003,SCUOLA SECONDARIA I GRADO,2,12 anni,59
202021,LC1M070005,SCUOLA SECONDARIA I GRADO,3,13 anni,49
202021,MB1M009008,SCUOLA SECONDARIA I GRADO,1,11 anni,68
202021,RM1M04200G,SCUOLA SECONDARIA I GRADO,2,12 anni,61
202021,MI1M04600A,SCUOLA SECONDARIA I GRADO,2,11 anni,7
202021,RM1M04300B,SCUOLA SECONDARIA I GRADO,1,12 anni,1
202021,VA1M4Z500Q,SCUOLA SECONDARIA I GRADO,1,11 anni,35
202021,GE1M00300P,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,RM1M01100X,SCUOLA SECONDARIA I GRADO,1,11 anni,24
202021,BG1M01100R,SCUOLA SECONDARIA I GRADO,2,12 anni,20
202021,PN1M002009,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,PI1M001001,SCUOLA SECONDARIA I GRADO,2,11 anni,1
202021,VE1M007004,SCUOLA SECONDARIA I GRADO,3,12 anni,1
202021,RM1M06300L,SCUOLA SECONDARIA I GRADO,1,12 anni,2
202021,RM1M06900G,SCUOLA SECONDARIA I GRADO,3,13 anni,20
202021,AQ1M00200G,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,3
202021,RM1M101006,SCUOLA SECONDARIA I GRADO,3,13 anni,18
202021,MI1M06600G,SCUOLA SECONDARIA I GRADO,2,12 anni,53
202021,VA1M01500L,SCUOLA SECONDARIA I GRADO,1,11 anni,61
202021,VR1M00100R,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,5
202021,RM1M07600P,SCUOLA SECONDARIA I GRADO,2,11 anni,10
202021,MI1M05300D,SCUOLA SECONDARIA I GRADO,1,12 anni,2
202021,BS1M02300G,SCUOLA SECONDARIA I GRADO,1,11 anni,65
202021,CO1M00200R,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,1
202021,VR1M01500P,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,2
202021,VR1M019002,SCUOLA SECONDARIA I GRADO,1,11 anni,6
202021,CN1M001008,SCUOLA SECONDARIA I GRADO,2,> di 13 anni,1
202021,CA1M01100L,SCUOLA SECONDARIA I GRADO,3,12 anni,6
202021,MI1M098003,SCUOLA SECONDARIA I GRADO,3,12 anni,3
202021,VR1M00300C,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,MO1M006005,SCUOLA SECONDARIA I GRADO,3,12 anni,5
202021,MI1M07300P,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,BS1M01400R,SCUOLA SECONDARIA I GRADO,2,12 anni,48
202021,PA1M01800L,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,BO1M01200E,SCUOLA SECONDARIA I GRADO,1,11 anni,151
202021,BA1M01200G,SCUOLA SECONDARIA I GRADO,1,12 anni,3
202021,MI1M07400E,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,MC1M8S500G,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,1
202021,MI1M085001,SCUOLA SECONDARIA I GRADO,2,12 anni,83
202021,FI1M02000G,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,SA1M3G5007,SCUOLA SECONDARIA I GRADO,1,11 anni,2
202021,MI1M06600G,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,3
202021,VR1M00900B,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,1
202021,GE1M014005,SCUOLA SECONDARIA I GRADO,1,11 anni,33
202021,BA1MD7500G,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,1
202021,BG1M01900B,SCUOLA SECONDARIA I GRADO,2,12 anni,81
202021,VR1M01500P,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,MI1M077002,SCUOLA SECONDARIA I GRADO,3,13 anni,30
202021,NA1M024003,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,3
202021,AN1M00200A,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,2
202021,MC1M8S500G,SCUOLA SECONDARIA I GRADO,2,12 anni,39
202021,RM1M03900Q,SCUOLA SECONDARIA I GRADO,3,12 anni,5
202021,TO1M055005,SCUOLA SECONDARIA I GRADO,2,12 anni,18
202021,MB1M02200P,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,4
202021,RM1M07800A,SCUOLA SECONDARIA I GRADO,3,13 anni,41
202021,FI1M02000G,SCUOLA SECONDARIA I GRADO,2,11 anni,2
202021,VA1M01500L,SCUOLA SECONDARIA I GRADO,1,12 anni,1
202021,CO1M02300T,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,RM1M11600X,SCUOLA SECONDARIA I GRADO,1,12 anni,2
202021,PE1M004005,SCUOLA SECONDARIA I GRADO,2,12 anni,5
202021,TO1M039007,SCUOLA SECONDARIA I GRADO,3,12 anni,4
202021,CT1M00700N,SCUOLA SECONDARIA I GRADO,2,11 anni,2
202021,FR1M003006,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,4
202021,NA1M060006,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,1
202021,RM1M02600N,SCUOLA SECONDARIA I GRADO,1,12 anni,3
202021,BN1M002007,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,3
202021,VA1M00800D,SCUOLA SECONDARIA I GRADO,3,13 anni,98
202021,MI1MN45001,SCUOLA SECONDARIA I GRADO,1,11 anni,56
202021,BS1M00200E,SCUOLA SECONDARIA I GRADO,1,12 anni,1
202021,BI1M01000N,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,1
202021,MI1M03600Q,SCUOLA SECONDARIA I GRADO,3,13 anni,11
202021,BO1M00200X,SCUOLA SECONDARIA I GRADO,2,11 anni,1
202021,RM1M2E5007,SCUOLA SECONDARIA I GRADO,3,12 anni,2
202021,PR1M008004,SCUOLA SECONDARIA I GRADO,3,12 anni,3
202021,RM1M08400N,SCUOLA SECONDARIA I GRADO,3,13 anni,28
202021,FE1MFE500C,SCUOLA SECONDARIA I GRADO,2,11 anni,1
202021,TV1MRF500I,SCUOLA SECONDARIA I GRADO,2,13 anni,16
202021,FO1M00500P,SCUOLA SECONDARIA I GRADO,2,12 anni,10
202021,AL1M01000P,SCUOLA SECONDARIA I GRADO,2,13 anni,2
202021,BS1M00800D,SCUOLA SECONDARIA I GRADO,2,12 anni,17
202021,MN1M001009,SCUOLA SECONDARIA I GRADO,1,11 anni,27
202021,RM1M130006,SCUOLA SECONDARIA I GRADO,2,12 anni,33
202021,NO1M015007,SCUOLA SECONDARIA I GRADO,2,12 anni,37
202021,RA1M00300L,SCUOLA SECONDARIA I GRADO,2,12 anni,12
202021,PA1M02100C,SCUOLA SECONDARIA I GRADO,2,13 anni,2
202021,VE1M6Q5004,SCUOLA SECONDARIA I GRADO,3,13 anni,44
202021,RM1M149007,SCUOLA SECONDARIA I GRADO,1,11 anni,23
202021,BS1M6C500D,SCUOLA SECONDARIA I GRADO,1,12 anni,1
202021,NA1M059002,SCUOLA SECONDARIA I GRADO,2,11 anni,3
202021,BG1M01900B,SCUOLA SECONDARIA I GRADO,1,11 anni,67
202021,UD1M003005,SCUOLA SECONDARIA I GRADO,2,12 anni,16
202021,NA1MT6500T,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,1
202021,PR1M00500L,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,AP1M001005,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,3
202021,MI1M06000L,SCUOLA SECONDARIA I GRADO,2,12 anni,76
202021,LC1M070005,SCUOLA SECONDARIA I GRADO,2,12 anni,47
202021,CO1M01100G,SCUOLA SECONDARIA I GRADO,1,11 anni,28
202021,VI1M01300P,SCUOLA SECONDARIA I GRADO,3,12 anni,3
202021,VI1M00700B,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,1
202021,RM1M04300B,SCUOLA SECONDARIA I GRADO,1,11 anni,25
202021,MI1M00200L,SCUOLA SECONDARIA I GRADO,3,13 anni,25
202021,VE1M01000X,SCUOLA SECONDARIA I GRADO,1,11 anni,6
202021,RM1M08500D,SCUOLA SECONDARIA I GRADO,3,13 anni,23
202021,TV1M01200G,SCUOLA SECONDARIA I GRADO,3,12 anni,3
202021,BA1M01200G,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,9
202021,PD1M007002,SCUOLA SECONDARIA I GRADO,1,11 anni,29
202021,BS1M013001,SCUOLA SECONDARIA I GRADO,1,12 anni,1
202021,RM1M128006,SCUOLA SECONDARIA I GRADO,2,12 anni,40
202021,VR1M00900B,SCUOLA SECONDARIA I GRADO,1,11 anni,13
202021,CR1M00200X,SCUOLA SECONDARIA I GRADO,2,11 anni,1
202021,FE1MFE500C,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,1
202021,RM1M07100G,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,TO1M020006,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,2
202021,LE1M00300G,SCUOLA SECONDARIA I GRADO,3,13 anni,10
202021,MB1M018003,SCUOLA SECONDARIA I GRADO,2,13 anni,3
202021,TV1M01200G,SCUOLA SECONDARIA I GRADO,1,12 anni,1
202021,NA1M003002,SCUOLA SECONDARIA I GRADO,2,13 anni,2
202021,FO1M00100B,SCUOLA SECONDARIA I GRADO,3,12 anni,3
202021,BS1M02200Q,SCUOLA SECONDARIA I GRADO,1,11 anni,20
202021,TV1M002001,SCUOLA SECONDARIA I GRADO,3,13 anni,37
202021,VA1M02100X,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,1
202021,RM1M02600N,SCUOLA SECONDARIA I GRADO,3,13 anni,36
202021,NA1M037005,SCUOLA SECONDARIA I GRADO,2,13 anni,2
202021,BS1M013001,SCUOLA SECONDARIA I GRADO,3,12 anni,1
202021,RM1M003001,SCUOLA SECONDARIA I GRADO,3,12 anni,4
202021,PD1M01000T,SCUOLA SECONDARIA I GRADO,2,11 anni,5
202021,PV1MF4500I,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,1
202021,RM1M06300L,SCUOLA SECONDARIA I GRADO,1,11 anni,24
202021,RM1M03900Q,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,RM1M04000X,SCUOLA SECONDARIA I GRADO,2,11 anni,8
202021,BO1MZN5006,SCUOLA SECONDARIA I GRADO,1,12 anni,1
202021,VA1M01400R,SCUOLA SECONDARIA I GRADO,3,13 anni,47
202021,RM1M07600P,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,4
202021,NA1M007009,SCUOLA SECONDARIA I GRADO,3,12 anni,8
202021,VR1M01700A,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,1
202021,MI1M06400X,SCUOLA SECONDARIA I GRADO,3,13 anni,42
202021,CA1M01100L,SCUOLA SECONDARIA I GRADO,3,13 anni,13
202021,MI1M085001,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,VR1M02900L,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,1
202021,FI1M015004,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,1
202021,UD1M003005,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,2
202021,FI1M02100B,SCUOLA SECONDARIA I GRADO,1,11 anni,21
202021,FI1M029002,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,5
202021,BS1M00200E,SCUOLA SECONDARIA I GRADO,3,13 anni,33
202021,PV1M00500T,SCUOLA SECONDARIA I GRADO,2,11 anni,3
202021,PN1M002009,SCUOLA SECONDARIA I GRADO,2,12 anni,117
202021,BO1M01300A,SCUOLA SECONDARIA I GRADO,3,13 anni,37
202021,BG1MVN5002,SCUOLA SECONDARIA I GRADO,3,13 anni,19
202021,VR1M01500P,SCUOLA SECONDARIA I GRADO,2,12 anni,55
202021,VR1M00300C,SCUOLA SECONDARIA I GRADO,2,12 anni,64
202021,PV1M004002,SCUOLA SECONDARIA I GRADO,3,13 anni,24
202021,CS1M00100G,SCUOLA SECONDARIA I GRADO,2,12 anni,14
202021,GE1M00300P,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,3
202021,GE1M013009,SCUOLA SECONDARIA I GRADO,2,> di 13 anni,1
202021,CT1M02300G,SCUOLA SECONDARIA I GRADO,2,12 anni,12
202021,NA1M02600P,SCUOLA SECONDARIA I GRADO,1,11 anni,4
202021,FE1ME9500R,SCUOLA SECONDARIA I GRADO,2,11 anni,5
202021,RM1M07100G,SCUOLA SECONDARIA I GRADO,1,12 anni,2
202021,TV1M00400L,SCUOLA SECONDARIA I GRADO,1,12 anni,3
202021,CT1M020004,SCUOLA SECONDARIA I GRADO,1,12 anni,1
202021,MB1M02300E,SCUOLA SECONDARIA I GRADO,1,11 anni,23
202021,PA1M02400X,SCUOLA SECONDARIA I GRADO,2,11 anni,8
202021,RM1M106009,SCUOLA SECONDARIA I GRADO,1,13 anni,1
202021,MI1MIN5009,SCUOLA SECONDARIA I GRADO,3,12 anni,3
202021,PR1M00900X,SCUOLA SECONDARIA I GRADO,1,11 anni,58
202021,SV1M00200X,SCUOLA SECONDARIA I GRADO,3,13 anni,23
202021,RM1M14800B,SCUOLA SECONDARIA I GRADO,3,12 anni,1
202021,RM1M106009,SCUOLA SECONDARIA I GRADO,3,13 anni,11
202021,MB1M011008,SCUOLA SECONDARIA I GRADO,1,11 anni,19
202021,RM1M11600X,SCUOLA SECONDARIA I GRADO,1,11 anni,39
202021,RM1MMF500S,SCUOLA SECONDARIA I GRADO,3,13 anni,14
202021,TO1M05200N,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,3
202021,RE1M00600E,SCUOLA SECONDARIA I GRADO,3,12 anni,1
202021,CT1M00700N,SCUOLA SECONDARIA I GRADO,2,12 anni,9
202021,BG1M01300C,SCUOLA SECONDARIA I GRADO,3,12 anni,3
202021,MI1M098003,SCUOLA SECONDARIA I GRADO,1,11 anni,118
202021,MO1M006005,SCUOLA SECONDARIA I GRADO,2,11 anni,5
202021,BG1M01900B,SCUOLA SECONDARIA I GRADO,3,12 anni,2
202021,BN1M002007,SCUOLA SECONDARIA I GRADO,2,11 anni,2
202021,FI1M001006,SCUOLA SECONDARIA I GRADO,2,> di 13 anni,1
202021,MI1M077002,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,3
202021,MI1M03700G,SCUOLA SECONDARIA I GRADO,1,11 anni,18
202021,PE1M00100N,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,VA1M01500L,SCUOLA SECONDARIA I GRADO,2,11 anni,5
202021,MI1M084005,SCUOLA SECONDARIA I GRADO,3,13 anni,47
202021,AL1M01000P,SCUOLA SECONDARIA I GRADO,3,12 anni,4
202021,RM1M08400N,SCUOLA SECONDARIA I GRADO,3,12 anni,3
202021,MI1M041007,SCUOLA SECONDARIA I GRADO,2,11 anni,2
202021,RM1M143008,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,4
202021,VE1M6Q5004,SCUOLA SECONDARIA I GRADO,3,12 anni,2
202021,NA1MSZ5005,SCUOLA SECONDARIA I GRADO,2,12 anni,14
202021,RM1M130006,SCUOLA SECONDARIA I GRADO,2,11 anni,11
202021,RM1M10900R,SCUOLA SECONDARIA I GRADO,2,> di 13 anni,1
202021,MB1M009008,SCUOLA SECONDARIA I GRADO,1,12 anni,1
202021,RA1M00300L,SCUOLA SECONDARIA I GRADO,2,11 anni,1
202021,VA1M00800D,SCUOLA SECONDARIA I GRADO,3,12 anni,6
202021,RM1M14800B,SCUOLA SECONDARIA I GRADO,3,13 anni,8
202021,CA1M01100L,SCUOLA SECONDARIA I GRADO,2,12 anni,18
202021,RM1M11600X,SCUOLA SECONDARIA I GRADO,1,> di 13 anni,1
202021,BO1M00200X,SCUOLA SECONDARIA I GRADO,2,12 anni,53
202021,VI1M01300P,SCUOLA SECONDARIA I GRADO,2,> di 13 anni,1
202021,MI1M08000T,SCUOLA SECONDARIA I GRADO,2,12 anni,118
202021,MI1M01400V,SCUOLA SECONDARIA I GRADO,3,13 anni,51
202021,RM1M079006,SCUOLA SECONDARIA I GRADO,2,11 anni,7
202021,CO1M022002,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,2
202021,NA1MUL500P,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,3
202021,MI1M05300D,SCUOLA SECONDARIA I GRADO,2,11 anni,3
202021,LC1M070005,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,TV1M01200G,SCUOLA SECONDARIA I GRADO,2,13 anni,3
202021,MI1M04600A,SCUOLA SECONDARIA I GRADO,1,11 anni,36
202021,VR1M02900L,SCUOLA SECONDARIA I GRADO,3,13 anni,35
202021,TO1M041007,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,6
202021,FI1M015004,SCUOLA SECONDARIA I GRADO,3,12 anni,3
202021,BG1M01800G,SCUOLA SECONDARIA I GRADO,3,12 anni,2
202021,MI1M04600A,SCUOLA SECONDARIA I GRADO,2,12 anni,45
202021,RM1M04200G,SCUOLA SECONDARIA I GRADO,3,13 anni,57
202021,BG1M01100R,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,2
202021,PG1M001008,SCUOLA SECONDARIA I GRADO,2,11 anni,1
202021,FR1M00200A,SCUOLA SECONDARIA I GRADO,3,13 anni,29
202021,VE1M007004,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,1
202021,NA1M059002,SCUOLA SECONDARIA I GRADO,3,13 anni,1
202021,CT1M02400B,SCUOLA SECONDARIA I GRADO,3,13 anni,14
202021,PD1M006006,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,2
202021,MI1M084005,SCUOLA SECONDARIA I GRADO,2,12 anni,35
202021,TV1M01200G,SCUOLA SECONDARIA I GRADO,1,11 anni,65
202021,FO1M00100B,SCUOLA SECONDARIA I GRADO,3,13 anni,51
202021,VR1M019002,SCUOLA SECONDARIA I GRADO,3,12 anni,1
202021,TO1M020006,SCUOLA SECONDARIA I GRADO,3,13 anni,48
202021,AL1M01000P,SCUOLA SECONDARIA I GRADO,2,11 anni,3
202021,VR1M00900B,SCUOLA SECONDARIA I GRADO,2,11 anni,2
202021,BG1MVN5002,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,1
202021,NA1M037005,SCUOLA SECONDARIA I GRADO,2,> di 13 anni,1
202021,FE1ME9500R,SCUOLA SECONDARIA I GRADO,3,13 anni,20
202021,RM1M04000X,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,8
202021,MI1M085001,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,2
202021,CA1M01500X,SCUOLA SECONDARIA I GRADO,3,13 anni,21
202021,NO1M01200Q,SCUOLA SECONDARIA I GRADO,1,11 anni,19
202021,RM1M003001,SCUOLA SECONDARIA I GRADO,2,> di 13 anni,1
202021,MB1M018003,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,1
202021,FI1M01600X,SCUOLA SECONDARIA I GRADO,2,12 anni,63
202021,VA1M018004,SCUOLA SECONDARIA I GRADO,2,11 anni,2
202021,UD1M003005,SCUOLA SECONDARIA I GRADO,3,13 anni,16
202021,SV1M00200X,SCUOLA SECONDARIA I GRADO,3,12 anni,3
202021,MI1M00700Q,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,2
202021,FI1M029002,SCUOLA SECONDARIA I GRADO,2,11 anni,3
202021,NA1M05100B,SCUOLA SECONDARIA I GRADO,3,13 anni,16
202021,BS1M00200E,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,2
202021,VR1M01600E,SCUOLA SECONDARIA I GRADO,1,11 anni,11
202021,MI1M00200L,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,2
202021,MI1M05100T,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,2
202021,NA1M024003,SCUOLA SECONDARIA I GRADO,3,12 anni,5
202021,BS1M02200Q,SCUOLA SECONDARIA I GRADO,2,12 anni,22
202021,MI1M098003,SCUOLA SECONDARIA I GRADO,2,11 anni,3
202021,VR1M00300C,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,5
202021,MO1M006005,SCUOLA SECONDARIA I GRADO,2,12 anni,126
202021,MB1M02200P,SCUOLA SECONDARIA I GRADO,3,12 anni,5
202021,BS1M012005,SCUOLA SECONDARIA I GRADO,3,13 anni,17
202021,MI1M07300P,SCUOLA SECONDARIA I GRADO,2,11 anni,4
202021,CR1M00200X,SCUOLA SECONDARIA I GRADO,1,11 anni,37
202021,BO1M01300A,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,1
202021,AL1M00700V,SCUOLA SECONDARIA I GRADO,1,12 anni,1
202021,FE1ME9500R,SCUOLA SECONDARIA I GRADO,2,12 anni,22
202021,SV1M00200X,SCUOLA SECONDARIA I GRADO,1,13 anni,1
202021,TV1M00400L,SCUOLA SECONDARIA I GRADO,1,11 anni,92
202021,MI1M06600G,SCUOLA SECONDARIA I GRADO,1,11 anni,48
202021,CT1M020004,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,10
202021,PV1M004002,SCUOLA SECONDARIA I GRADO,3,12 anni,1
202021,RM1M04300B,SCUOLA SECONDARIA I GRADO,2,11 anni,4
202021,GE1M00300P,SCUOLA SECONDARIA I GRADO,2,11 anni,2
202021,TO1M018006,SCUOLA SECONDARIA I GRADO,1,11 anni,22
202021,RM1M003001,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,2
202021,GE1M013009,SCUOLA SECONDARIA I GRADO,3,12 anni,4
202021,CT1M02300G,SCUOLA SECONDARIA I GRADO,2,13 anni,1
202021,PV1MF4500I,SCUOLA SECONDARIA I GRADO,2,12 anni,23
202021,TO1M05200N,SCUOLA SECONDARIA I GRADO,1,12 anni,1
202021,BO1MUE500U,SCUOLA SECONDARIA I GRADO,3,13 anni,18
202021,RM1M106009,SCUOLA SECONDARIA I GRADO,1,11 anni,7
202021,PR1M008004,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,2
202021,RM1M08500D,SCUOLA SECONDARIA I GRADO,1,11 anni,25
202021,RM1M106009,SCUOLA SECONDARIA I GRADO,3,12 anni,1
202021,RM1MMF500S,SCUOLA SECONDARIA I GRADO,3,12 anni,2
202021,RM1M03900Q,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,2
202021,LC1M040009,SCUOLA SECONDARIA I GRADO,3,13 anni,58
202021,CO1M02300T,SCUOLA SECONDARIA I GRADO,1,11 anni,25
202021,RE1M00600E,SCUOLA SECONDARIA I GRADO,2,12 anni,38
202021,BG1M01300C,SCUOLA SECONDARIA I GRADO,3,13 anni,134
202021,PR1M002005,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,1
202021,MI1M098003,SCUOLA SECONDARIA I GRADO,1,12 anni,1
202021,PA1M02100C,SCUOLA SECONDARIA I GRADO,3,13 anni,22
202021,FR1M003006,SCUOLA SECONDARIA I GRADO,1,11 anni,4
202021,PE1M00100N,SCUOLA SECONDARIA I GRADO,2,12 anni,17
202021,BS1M025007,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,1
202021,MI1MIN5009,SCUOLA SECONDARIA I GRADO,3,13 anni,37
202021,BS1M00100P,SCUOLA SECONDARIA I GRADO,3,13 anni,22
202021,MI1M084005,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,1
202021,RM1M143008,SCUOLA SECONDARIA I GRADO,1,11 anni,10
202021,BO1M00200X,SCUOLA SECONDARIA I GRADO,1,11 anni,60
202021,VI1M01500A,SCUOLA SECONDARIA I GRADO,1,11 anni,8
202021,NA1M03300T,SCUOLA SECONDARIA I GRADO,3,13 anni,28
202021,TV1M01200G,SCUOLA SECONDARIA I GRADO,3,> di 13 anni,1
202021,FE1ME9500R,SCUOLA SECONDARIA I GRADO,1,12 anni,1
202021,PD1M007002,SCUOLA SECONDARIA I GRADO,2,12 anni,20
202021,RM1M079006,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,8
202021,CA1M01100L,SCUOLA SECONDARIA I GRADO,2,> di 13 anni,1
202021,RM1M11600X,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,9
202021,RM1M130006,SCUOLA SECONDARIA I GRADO,3,13 anni,14
202021,RM1M07100G,SCUOLA SECONDARIA I GRADO,3,13 anni,77
202021,MI1M03000R,SCUOLA SECONDARIA I GRADO,1,11 anni,113
202021,RA1M00400C,SCUOLA SECONDARIA I GRADO,1,11 anni,25
202021,TO1M02200T,SCUOLA SECONDARIA I GRADO,2,12 anni,19
202021,TO1M041007,SCUOLA SECONDARIA I GRADO,1,11 anni,42
202021,RM1M149007,SCUOLA SECONDARIA I GRADO,1,< di 11 anni,11
